Plugin,Menu,Section,Type,English,Japanese
GatherBuddyReborn,,,Text/RenderTextWrapped,Toggle all alarms on or off.,すべてのアラームを一括でON／OFFします。
GatherBuddyReborn,,,Text/RenderTextWrapped,Toggle whether to automatically set a red flag marker on the approximate location of the chosen node without opening the map.,マップを開かず、選択した採集ポイントのおおよその位置に赤い旗を自動設置するか切り替えます。
GatherBuddyReborn,,,Text/RenderTextWrapped,Toggle whether to automatically teleport to a chosen node.,選択した採集ポイントへ自動テレポするか切り替えます。
GatherBuddyReborn,,,Text/RenderTextWrapped,Toggle whether to place custom Waymarks you set manually set up for certain locations.,特定の場所に手動設定したカスタムウェイマークを設置するか切り替えます。
GatherBuddyReborn,,,Text/RenderTextWrapped,Unknown,不明
GatherBuddyReborn,,,Checkbox/RenderText/RenderTextWrapped,Unspoiled,未知
GatherBuddyReborn,,,Checkbox/RenderText,Use AutoHook Global Preset,AutoHookの全体プリセットを使用
GatherBuddyReborn,,,Checkbox/RenderText,Use existing AutoHook presets,既存のAutoHookプリセットを使用
GatherBuddyReborn,,,Checkbox/RenderText,Use Hook Timers in AutoHook Presets,AutoHookプリセットのフックタイマーを使用
GatherBuddyReborn,,,Checkbox/RenderText,Use Local Time in Records,記録にローカル時間を使用
GatherBuddyReborn,,,Checkbox/RenderText,Use skills for fallback items,予備アイテムにもスキルを使用
GatherBuddyReborn,,,Checkbox/RenderText,Use vnavmesh Navigation,vnavmeshナビゲーションを使用
GatherBuddyReborn,,,Button,Vulcan,Vulcan
GatherBuddyReborn,,,Checkbox/RenderText,Wait for AutoRetainer Multi-mode,AutoRetainer Multi Modeを待機
GatherBuddyReborn,,,Text/RenderTextWrapped,Warning Background,警告背景
GatherBuddyReborn,,,Text/RenderTextWrapped,Weak,弱震
GatherBuddyReborn,,,TabItem,Weather,天候
GatherBuddyReborn,,,RenderText,Weather Change Alarm,天候変化アラーム
GatherBuddyReborn,,,Text,Weather Tab Current Weather Column,天候タブ：現在天候の列
GatherBuddyReborn,,,Text,Weather Tab Current Weather Header,天候タブ：現在天候の見出し
GatherBuddyReborn,,,Text,Weather Tab Last Weather Column,天候タブ：前回天候の列
GatherBuddyReborn,,,Text,Weather Tab Last Weather Header,天候タブ：前回天候の見出し
GatherBuddyReborn,,,Text/RenderTextWrapped,What method to use when sorting items internally,内部でアイテムを並べ替える方法を選択します
GatherBuddyReborn,,,Text/RenderTextWrapped,"When disabled, collectability scores will be automatically detected from the game UI.
When enabled, you can manually specify the target and minimum scores below.","無効時はゲームUIから収集価値を自動取得します。
有効時は下で目標値と最低値を手動指定できます。"
GatherBuddyReborn,,,CollapsingHeaderPtr,World Objects,ワールドオブジェクト
GatherBuddyReborn,,,Text/RenderTextWrapped,"Yes, 'Gloom' is weather.
See the weather forecast in all zones for the following days, as well as the last one.","「妖霧」も天候です。
全エリアの今後の天気予報と直前の天候を確認できます。"
GatherBuddyReborn,,,Text/RenderTextWrapped,You read that right! Auto-gather!,その通り、自動採集です！
