Plugin,Menu,Section,Type,English,Japanese
"InventoryTools","Config","ItemIconsGrouping","","Eureka Hydatos (Treasure Coffer)","エウレカ：ヒュダトス編（宝箱）"
"InventoryTools","Config","ItemIconsGrouping","","Eureka Orthos","オルト・エウレカ"
"InventoryTools","Config","ItemIconsGrouping","","Eureka Pagos","禁断の地 エウレカ：パゴス編"
"InventoryTools","Config","ItemIconsGrouping","","Eureka Pagos (Treasure Coffer)","エウレカ：パゴス編（宝箱）"
"InventoryTools","Config","ItemIconsGrouping","","Eureka Pyros","禁断の地 エウレカ：ピューロス編"
"InventoryTools","Config","ItemIconsGrouping","","Eureka Pyros (Treasure Coffer)","エウレカ：ピューロス編（宝箱）"
"InventoryTools","Config","ItemIconsGrouping","","Eurekan Weapon","エウレカウェポン"
"InventoryTools","Config","HistoryLayout","","Events worth recording","記録するイベント"
"InventoryTools","Config","IntroWelcomeLayout","","Every item across your characters, retainers, free company, saddlebag and glamour chest, searchable in one place.","キャラクター、リテイナー、フリーカンパニー、チョコボかばん、ミラージュドレッサーにあるすべてのアイテムを一か所から検索できます。"
"InventoryTools","Config","ListBasicsHelpLayout","","Example uses:","使用例："
"InventoryTools","EquipmentSuggest","EquipmentSuggestExcludeSourceTypeField","","Exclude Sources","除外する入手元"
"InventoryTools","SourceScan","ConstructorSettings","","Expanded","拡大"
"InventoryTools","Windows","RetainerTaskWindow","","Experience:","経験値："
"InventoryTools","Windows","FiltersWindow","","Export","エクスポート"
"InventoryTools","Windows","FilterPage","","Export Configuration to Clipboard","設定をクリップボードへコピー"
"InventoryTools","Windows","FiltersWindow","","Export Current List (Share Code)","現在のリストを書き出す（共有コード）"
"InventoryTools","Tooltip","SourceScan","","Export to CSV","CSVへ出力"
"InventoryTools","Config","ItemIconsGrouping","","Exterior Furniture","外装建材"
"InventoryTools","Config","ItemIconsGrouping","","Fate","FATE"
"InventoryTools","Ui","FiltersWindow","","Favourites","お気に入り"
"InventoryTools","Windows","ChocoboColourWindow","","Feed before recolouring to start fresh.","色変更前に与えて初期状態から始めます。"
"InventoryTools","Windows","ChocoboColourWindow","","Feed to your chocobo to reset its colour","チョコボに与えて色をリセット"
"InventoryTools","Config","ItemIconsGrouping","","Field Exploration Venture (Combat)","探索依頼：平地（戦闘職）"
"InventoryTools","Logic","Filters","","Field Operation:","特殊フィールド探索："
"InventoryTools","Ui","ConfigurationWindow","","File","ファイル"
"InventoryTools","Ui","FilterWindow","","Filter","フィルター"
"InventoryTools","EquipmentSuggest","EquipmentSuggestFilterStatsField","","Filter Stats","ステータスを絞り込み"
"InventoryTools","Ui","FilteringHelpLayout","","Filtering","フィルタリング"
"InventoryTools","Windows","FiltersWindow","","Filters","フィルター"
"InventoryTools","Config","ItemIconsGrouping","","Fishing","釣り"
"InventoryTools","Config","ContextMenuLayout","","Fishing log","釣り手帳"
"InventoryTools","Logic","Filters","","Fishing:","釣り："
"InventoryTools","Ui","ChangelogWindow","","Fixed","修正"
"InventoryTools","Config","ItemIconsGrouping","","Folklore Tome","伝承録"
"InventoryTools","Services","ItemObtainabilityService","","Folklore Tome #{tomeId}","伝承録 #{tomeId}"
"InventoryTools","Config","TooltipsLayout","","For coffers and containers, what they can contain.","宝箱やコンテナに入っている可能性のある内容。"
"InventoryTools","Ui","FiltersWindow","","Free Company","フリーカンパニー"
"InventoryTools","Config","ItemIconsGrouping","","Free Company Shop","カンパニーショップ"
"InventoryTools","Windows","ChocoboColourWindow","","Fruit Sequence","果実の順番"
"InventoryTools","Ui","FiltersWindow","","Full Item Catalog","全アイテムカタログ"
"InventoryTools","Windows","FiltersWindow","","Game Item List","ゲームアイテム一覧"
"InventoryTools","Config","ItemIconsGrouping","","Gardening","栽培"
"InventoryTools","Config","ItemIconsGrouping","","Gardening Crossbreed","栽培交雑"
"InventoryTools","Config","ItemIconsGrouping","","Gardening Crossbreed Seed","交雑種子"
"InventoryTools","Tooltip","SourceScan","","Gatherable - Gather with Gatherbuddy","採集可能：Gatherbuddyで採集"
"InventoryTools","Tooltip","SourceScan","","Gatherable - Open in Fishing Log","採集可能：釣り手帳を開く"
"InventoryTools","Tooltip","SourceScan","","Gatherable - Open in Gathering Log","採集可能：採集手帳を開く"
"InventoryTools","Windows","CraftsWindow","","Gatherable and purchasable items can be grouped by zone.","採集品と購入品をエリア別にグループ化できます。"
"InventoryTools","Logic","Filters","","Gathering","採集"
"InventoryTools","Logic","Filters","","Gathering (Ephemeral):","刻限の採集："
"InventoryTools","Logic","Filters","","Gathering (Hidden):","未知の採集："
"InventoryTools","Logic","Filters","","Gathering (Timed):","時間限定の採集："
"InventoryTools","Config","ItemIconsGrouping","","Gathering Leve","採集稼業"
"InventoryTools","Config","ContextMenuLayout","","Gathering log","採集手帳"
"InventoryTools","Logic","GatherButtonColumn","","Gathering Log Button","採集手帳ボタン"
"InventoryTools","Logic","Filters","","Gathering:","採集："
"InventoryTools","Config","ItemIconsGrouping","","Gearset","ギアセット"
"InventoryTools","Ui","ConfigurationWindow","","General","一般"
"InventoryTools","Windows","FiltersWindow","","Generate Support Dump","サポートダンプを生成"
"InventoryTools","","","","Get organized in FFXIV, easily locate/show where to sort items, plan your crafting, and search for mobs, duties, airships, and submarines!",""
"InventoryTools","Windows","FiltersWindow","","Get started by adding a craft list by hitting the + button on the bottom left.","左下の「＋」ボタンから製作リストを追加して始めてください。"
"InventoryTools","Config","ItemIconsGrouping","","Gil Shop","ギルショップ"
"InventoryTools","Config","ItemIconsGrouping","","Grand Company Expert Delivery","希少品調達"
"InventoryTools","Config","ItemIconsGrouping","","Grand Company Shop","軍票交換"
"InventoryTools","Config","ItemIconsGrouping","","Grand Company Supply & Provisioning","調達任務"
"InventoryTools","Config","ShopHighlightingNpcColorSetting","","Green","緑"
"InventoryTools","Logic","CraftCrystalGroupFilter","","Group Crystals By","クリスタルのグループ分け"
"InventoryTools","Logic","CraftEverythingElseGroupFilter","","Group Everything Else By","その他のグループ分け"
"InventoryTools","Config","GroupingTable","","Group Mode","グループ化"
"InventoryTools","Logic","CraftRetrieveGroupFilter","","Group Retrieval Items By","取得アイテムのグループ分け"
"InventoryTools","Config","GroupingTable","","Grouped","グループ化"
"InventoryTools","Tooltips","GenericSettingConstructor","","Grouped By Unlock Status","取得／解放状況でグループ化"
"InventoryTools","Windows","TeamCraftImportWindow","","Guide to importing lists.","リストの読み込み手順。"
"InventoryTools","Config","ItemIconsGrouping","","Harvesting","草刈"
"InventoryTools","Config","ItemIconsGrouping","","Harvesting (Ephemeral)","草刈（刻限）"
"InventoryTools","Config","ItemIconsGrouping","","Harvesting (Hidden)","草刈（隠し）"
"InventoryTools","Config","ItemIconsGrouping","","Harvesting (Timed)","草刈（時間限定）"
"InventoryTools","Logic","HasBeenGatheredFilter","","Has been gathered before?","採集済み？"
"InventoryTools","Config","IntroListsLayout","","Have a look","見てみる"
"InventoryTools","Logic","CraftHeaderColourFilter","","Header Text Colour","ヘッダー文字色"
"InventoryTools","Config","ItemIconsGrouping","","Heaven on High","アメノミハシラ"
"InventoryTools","Windows","FiltersWindow","","Help","ヘルプ"
"InventoryTools","Tooltip","SourceScan","","Hide any precrafts/gather/buy items once completed?","完了した中間製作／採集／購入アイテムを非表示にします。"
"InventoryTools","Config","TooltipsLayout","","Hide characters who have it","所持しているキャラクターを非表示"
"InventoryTools","Windows","CraftsWindow","","Hide Completed?","完了済みを非表示？"
"InventoryTools","SourceScan","ConstructorSettings","","Hide during duties","コンテンツ中は非表示"
"InventoryTools","SourceScan","ConstructorSettings","","Hide during duties and cutscenes","コンテンツ中・カットシーン中は非表示"
"InventoryTools","SourceScan","ConstructorSettings","","Hide during duties?","コンテンツ中は非表示？"
"InventoryTools","Windows","ItemWindow","","High","高"
"InventoryTools","Config","ItemIconsGrouping","","Highland Exploration Venture (Mining)","探索依頼：山岳（採掘師）"
"InventoryTools","Config","ShopHighlightingNpcColorSetting","","Highlight colour","強調表示色"
"InventoryTools","Logic","HighlightDestinationColourFilter","","Highlight Destination Color","移動先の強調色"
"InventoryTools","Config","HighlightDestinationSetting","","Highlight Destination?","移動先を強調表示する？"
"InventoryTools","Config","HighlightDestinationEmptySetting","","Highlight Empty Destination?","空き移動先も強調表示する？"
"InventoryTools","Config","ShopHighlightingNpcSetting","","Highlight vendor NPCs in the world","販売NPCをフィールド上で強調表示"
"InventoryTools","Config","HighlightWhenSetting","","Highlight When?","いつ強調表示する？"
"InventoryTools","Windows","FiltersWindow","","Highlight?","強調表示する？"
"InventoryTools","Config","HighlightingLayout","","Highlighting","強調表示"
"InventoryTools","Config","HighlightingLayout","","Highlighting is generally controlled by hitting the 'Highlight' button within the various windows and via slash commands, you can toggle highlight on/off here as well.","強調表示は通常、各ウィンドウの「強調表示」ボタンやスラッシュコマンドで操作しますが、ここからもON／OFFを切り替えられます。"
"InventoryTools","Config","HighlightingLayout","","Highlighting tints inventory slots and bag tabs when a list matches the items inside them. These are the defaults, individual lists can override most of them.","リスト条件に一致するアイテムがある場合、所持品スロットやバッグのタブを強調表示します。ここでは既定値を設定し、多くの項目は各リストごとに上書きできます。"
"InventoryTools","Ui","History","","History","履歴"
"InventoryTools","Logic","HistoryChangeAmountColumn","","History Event Amount","履歴イベント数量"
"InventoryTools","Windows","FiltersWindow","","History List","履歴リスト"
"InventoryTools","Config","TooltipsLayout","","Hold this key to show","表示するにはこのキーを押す"
"InventoryTools","Config","MarketBoardLayout","","Home world","ホームワールド"
"InventoryTools","Ui","HotkeysLayout","","Hotkeys","ホットキー"
"InventoryTools","Config","ItemIconsGrouping","","House Fixture (Door)","ハウジング外装（扉）"
"InventoryTools","Config","ItemIconsGrouping","","House Fixture (Flooring)","ハウジング内装（床）"
"InventoryTools","Config","ItemIconsGrouping","","House Fixture (Lighting)","ハウジング内装（照明）"
"InventoryTools","Config","ItemIconsGrouping","","House Fixture (Roof)","ハウジング外装（屋根）"
"InventoryTools","Config","ItemIconsGrouping","","House Fixture (Wall)","ハウジング外装（外壁）"
"InventoryTools","Config","ItemIconsGrouping","","House Fixture (Wallpaper)","ハウジング内装（壁紙）"
"InventoryTools","Config","ItemIconsGrouping","","House Fixture (Window)","ハウジング外装（窓）"
"InventoryTools","Ui","FiltersWindow","","Housing","ハウジング"
"InventoryTools","Windows","ItemWindow","","Housing Vendor","ハウジングショップ"
"InventoryTools","Logic","Filters","","Housing:","ハウジング："
"InventoryTools","Config","IntroDefaultsLayout","","Hover the ? icons to get further information about what each setting does.","「？」アイコンにカーソルを合わせると、各設定の詳しい説明を確認できます。"
"InventoryTools","Tooltip","Logic/Settings","","How long should we store the market prices for before refreshing from universalis?","Universalisから再取得するまで、マーケット価格を保持する時間を設定します。"
"InventoryTools","Tooltip","Logic/Settings","","How many minutes should there be between each auto save?","自動保存の間隔を分単位で設定します。"
"InventoryTools","Tooltip","Logic/Settings","","How many new lines should be added above any tooltip modifications made by this plugin?","Allagan Toolsが追加するツールチップ情報の上に入れる空行数を設定します。"
"InventoryTools","Tooltip","Logic/Settings","","How many new lines should be added below any tooltip modifications made by this plugin?","Allagan Toolsが追加するツールチップ情報の下に入れる空行数を設定します。"
"InventoryTools","Config","TooltipsLayout","","How many of this item your active list(sort list or craft list) still wants you to retrieve.","現在のリスト（並べ替えリスト／製作リスト）で、このアイテムをあといくつ取り出す必要があるか表示します。"
"InventoryTools","Logic","TooltipsFeature","","How many the active craft list still needs","有効な製作リストで残り必要な数量"
"InventoryTools","Config","GeneralLayout","","How often","保存間隔"
"InventoryTools","Tooltip","SourceScan","","How should the item be sourced? As there are multiple ways to source an item, you can either rely on your list's ingredient sourcing (tab inside the craft list's settings) or you can override the source here.","アイテムの入手方法を設定します。入手方法が複数ある場合、製作リスト設定の「素材の入手方法」を使用するか、ここで個別に上書きできます。"
"InventoryTools","Tooltips","GenericSettingConstructor","","How should the item unlock status tooltip be displayed?","アイテムの取得／解放状況をツールチップにどの形式で表示するか設定します。"
"InventoryTools","Tooltip","Logic/Settings","","How should the items displayed in the tooltip that you own be ordered? None is included if you find the sorting to be non-performant.","ツールチップに表示する所持アイテム情報の並び順を設定します。並べ替えが重い場合は「なし」を選択できます。"
"InventoryTools","Tooltip","Logic/Settings","","How the Glamour Ready Set information should be displayed in the tooltip. Detailed lists each piece with its ownership status; Compact shows a summary count.","ミラプリ用セット装備情報の表示方法を設定します。「詳細」は各構成品と所持状況を表示し、「コンパクト」は所持数だけをまとめて表示します。"
"InventoryTools","Config","TooltipsLayout","","How the item can be acquired.","アイテムの入手方法。"
"InventoryTools","Tooltip","Logic/Settings","","How the locations of items should be presented in the tooltip. This requires 'Add Item Locations?' to be on.","アイテムの保管場所をツールチップに表示する形式を設定します。「アイテムの場所を追加」を有効にする必要があります。"
"InventoryTools","Windows","CraftOverlayWindow","","Icon","アイコン"
"InventoryTools","Tooltip","Logic/Settings","","If an item can be unlocked/acquired, shows if your characters have unlocked/acquired said item. Can be configured to show specific characters inside the configuration window.","取得・解放可能なアイテムについて、各キャラクターが取得／解放済みかを表示します。表示するキャラクターは設定画面で指定できます。"
"InventoryTools","Config","IntroInventoriesLayout","","If something is missing","何か表示されない場合"
"InventoryTools","Tooltip","Logic/Settings","","If the source information tooltip is enabled, how should the various sources be ordered/displayed/etc?","入手元情報のツールチップを有効にした場合、各入手元の表示順や表示方法などを設定します。"
"InventoryTools","Tooltip","Logic/Settings","","If the use information tooltip is enabled, how should the various uses be ordered/displayed/etc?","用途情報のツールチップを有効にした場合、各用途の表示順や表示方法などを設定します。"
"InventoryTools","Windows","ConfigurationWizard","","If you are a returning user, feel free to close this window.","以前から使用している場合は、このウィンドウを閉じても問題ありません。"
"InventoryTools","Config","AboutHelpLayout","","If you run into any issues please submit feedback via the plugin installer feedback button.","問題が発生した場合は、プラグインインストーラーのフィードバックボタンから報告してください。"
"InventoryTools","Config","ContextMenuLayout","","If you want to limit the locations it searches, configure the search scope below.","検索する場所を限定したい場合は、下の検索範囲を設定してください。"
"InventoryTools","Config","GeneralHelpLayout","","If you've ever used Teamcraft, you should be right at home.","Teamcraftを使ったことがあれば、すぐに馴染めるはずです。"
"InventoryTools","Config","GeneralHelpLayout","","If you've used Teamcraft or Garland Tools, it takes some inspiration from both.","TeamcraftやGarland Toolsを使ったことがあれば、その両方から影響を受けた作りだと分かるでしょう。"
"InventoryTools","Config","WindowsAndListsLayout","","Ignore escape","Escキーを無視"
"InventoryTools","Logic","ItemLevelFilter","","iLevel","アイテムレベル"
"InventoryTools","Windows","TeamCraftImportWindow","","Import","読み込む"
"InventoryTools","Windows","FiltersWindow","","Import List (Share Code)","リストを読み込む（共有コード）"
"InventoryTools","Windows","TeamCraftImportWindow","","Import to Craft List:","製作リストへ読み込み："
"InventoryTools","Windows","CraftsWindow","","Improved handling of items that can be purchased with seals, poetics, and scrip currencies.","軍票、詩学、スクリップなどで購入できるアイテムの処理を改善しました。"
"InventoryTools","SourceScan","ConstructorSettings","","In detailed mode, what colour should acquired items be shown in?","詳細表示で、取得済みアイテムに使用する色を設定します。"
"InventoryTools","SourceScan","ConstructorSettings","","In detailed mode, what colour should not-yet-acquired items be shown in?","詳細表示で、未取得アイテムに使用する色を設定します。"
"InventoryTools","EquipmentSuggest","EquipmentSuggestSourceTypeField","","Include Sources","含める入手元"
"InventoryTools","Ui","TooltipsLayout","","Ingredient patch","素材の実装パッチ"
"InventoryTools","Config","GeneralLayout","","Integrations","連携"
"InventoryTools","Config","ItemIconsGrouping","","Interior Furniture","調度品"
"InventoryTools","Windows","DutyWindow","","Invalid Duty","無効なコンテンツ"
"InventoryTools","Windows","ItemWindow","","Invalid Item","無効なアイテム"
"InventoryTools","Windows","FilterWindow","","Invalid List","無効なリスト"
"InventoryTools","Windows","ENpcWindow","","Invalid NPC","無効なNPC"
"InventoryTools","Windows","SubmarineWindow","","Invalid Submarine Exploration","無効な潜水艦探索"
"InventoryTools","Logic","Filters","","Inventories","所持品"
"InventoryTools","Logic","CraftCalculatorColumn","","Inventories to search in:","検索対象の所持品："
"InventoryTools","Ui","InventoryScopePicker","","Inventory Categories:","所持品カテゴリ："
"InventoryTools","Ui","InventoryScopePicker","","Inventory Categories: ","所持品カテゴリ："
"InventoryTools","Logic","LocationColumn","","Inventory Location","所持場所"
"InventoryTools","Logic","ScopePickerColumnSetting","","Inventory Search Scope","所持品検索範囲"
"InventoryTools","Config","GeneralHelpLayout","","Inventory tracking","所持品追跡"
"InventoryTools","Config","InvertDestinationHighlightingSetting","","Invert Destination Highlighting?","移動先の強調表示を反転する？"
"InventoryTools","Config","InvertHighlightingSetting","","Invert Highlighting?","強調表示を反転する？"
"InventoryTools","Config","InvertTabHighlightingSetting","","Invert Tab Highlighting?","タブの強調表示を反転する？"
"InventoryTools","Windows","ItemWindow","","Ishgard Restoration","イシュガルド復興"
"InventoryTools","Config","IntroCompendiumLayout","","It also lives under the Compendium menu in the items and crafts windows, or the /compendium command.","アイテム／製作ウィンドウのCompendiumメニュー、または /compendium コマンドからも開けます。"
"InventoryTools","Windows","CraftsWindow","","It appears you are sending too many requests to Universalis, if you have multiple plugins requesting marketboard data, this is the most likely cause.","Universalisへ送信しているリクエストが多すぎるようです。複数のプラグインがマーケットデータを取得している場合、それが原因である可能性が高いです。"
"InventoryTools","Ui","ItemIconsLayout","","Item Icons","アイテムアイコン"
"InventoryTools","Windows","ItemWindow","","Item ID:","アイテムID："
"InventoryTools","Config","GeneralHelpLayout","","Item information","アイテム情報"
"InventoryTools","Windows","ItemWindow","","Item Level","アイテム レベル"
"InventoryTools","Windows","DutyWindow","","Item Level Required:","アイテム レベル 必要："
"InventoryTools","Windows","ConfigurationWindow","","Item Lists","アイテムリスト"
"InventoryTools","Ui","TooltipsLayout","","Item locations","アイテムの場所"
"InventoryTools","Ui","TooltipsLayout","","Item unlock status","アイテム解放状況"
"InventoryTools","Config","WindowsAndListsLayout","","Item window","アイテム ウィンドウ"
"InventoryTools","Windows","ItemWindow","","Item with the ID","アイテム ID"
"InventoryTools","Windows","FiltersWindow","","Items","アイテム"
"InventoryTools","SourceScan","ConstructorSettings","","Items shown when expanded","展開時に表示するアイテム数"
"InventoryTools","Config","WindowsAndListsLayout","","Items window","アイテム ウィンドウ"
"InventoryTools","Logic","FiltersFeature","","Items worth 100 gil or less","100ギル以下のアイテム"
"InventoryTools","EquipmentSuggest","EquipmentSuggestClassJobFormField","","Job","ジョブ"
"InventoryTools","Config","ItemIconsGrouping","","Job Soul Crystal","ジョブクリスタル"
"InventoryTools","Windows","FiltersWindow","","JSON Format","JSON形式"
"InventoryTools","Config","MarketRefreshTimeHoursSetting","","Keep market prices for X hours","マーケット価格をX時間保持"
"InventoryTools","Config","MarketBoardLayout","","Keep prices for (hours)","価格の保持時間（時間）"
"InventoryTools","Logic","MarketboardIntegrationFeature","","Keep prices for this many hours","価格を保持する時間"
"InventoryTools","SourceScan","ConstructorSettings","","Keep tracking this long after you stop","停止後も追跡を続ける時間"
"InventoryTools","Windows","FiltersWindow","","Ko-Fi","Ko-Fi"
"InventoryTools","Config","TooltipsLayout","","Label added lines with the plugin name","追加行にプラグイン名を表示"
"InventoryTools","SourceScan","ConstructorSettings","","Layout","レイアウト"
"InventoryTools","Windows","ChocoboColourWindow","","Learn More","詳しく見る"
"InventoryTools","Config","ListBasicsHelpLayout","","Lets you search across all the items that exist within the game's catalogue.","ゲーム内カタログに存在するすべてのアイテムを検索できます。"
"InventoryTools","Windows","ItemWindow","","Level","レベル"
"InventoryTools","Windows","DutyWindow","","Level Required:","レベル 必要："
"InventoryTools","Windows","RetainerTaskWindow","","Level:","レベル："
"InventoryTools","Logic","Filters","","Leves:","リーヴ："
"InventoryTools","Config","TooltipsLayout","","Limit to these item categories","対象アイテムカテゴリを限定"
"InventoryTools","Config","TooltipsLayout","","Limit to these lists","対象リストを限定"
"InventoryTools","Tooltip","Logic/Settings","","Limits the information displayed on the tooltip to inventories belonging to the currently logged in character.","ツールチップに表示する情報を、現在ログイン中のキャラクターが所有する所持品だけに限定します。"
"InventoryTools","Config","AboutHelpLayout","","Links","リンク"
"InventoryTools","Ui","ListBasicsHelpLayout","","List Basics","リストの基本"
"InventoryTools","Config","GeneralLayout","","List compendium windows in Wotsit","各種一覧ウィンドウをWotsitに登録"
"InventoryTools","Ui","ListDebugWindow","","List Debug","リストデバッグ"
"InventoryTools","Windows","FilterPage","","List Type:","リスト種別："
"InventoryTools","Windows","FilterPage","","List Type: ","リスト種別："
"InventoryTools","Config","WindowsAndListsLayout","","List window","リスト ウィンドウ"
"InventoryTools","Windows","ListDebugWindow","","List:","リスト："
"InventoryTools","Ui","Lists","","Lists","リスト"
"InventoryTools","Config","ListBasicsHelpLayout","","Lists are the core way the plugin lets you view the items you are looking for, or are attempting to sort. There are currently 3 types of list that can be created.","リストは、探しているアイテムや整理したいアイテムを表示するための中心機能です。現在は3種類のリストを作成できます。"
"InventoryTools","Windows","ChocoboColourWindow","","Lock in this sequence to track feeding progress.","この順番を固定して給餌の進捗を追跡します。"
"InventoryTools","Windows","ChocoboColourWindow","","Lock In##ccLockIn","固定##ccLockIn"
"InventoryTools","Windows","ChocoboColourWindow","","Log in first.","先にログインしてください。"
"InventoryTools","Config","ItemIconsGrouping","","Logging","伐採"
"InventoryTools","Config","ItemIconsGrouping","","Logging (Ephemeral)","伐採（刻限）"
"InventoryTools","Config","ItemIconsGrouping","","Logging (Hidden)","伐採（隠し）"
"InventoryTools","Config","ItemIconsGrouping","","Logging (Timed)","伐採（時間限定）"
"InventoryTools","SourceScan","ConstructorSettings","","Login Delay","ログイン待機時間"
"InventoryTools","Config","ItemIconsGrouping","","Logogram","ロゴスシャード"
"InventoryTools","Config","IntroWelcomeLayout","","Look things up","情報を調べる"
"InventoryTools","Config","ItemIconsGrouping","","Loot","戦利品"
"InventoryTools","Config","ShopHighlightingNpcColorSetting","","Magenta","マゼンタ"
"InventoryTools","Logic","MagicalDamageFilter","","Magical Damage","魔法ダメージ"
"InventoryTools","Tooltip","Logic/Settings","","Makes the Tooltip Category Whitelist into a Blacklist if checked.","有効にすると、ツールチップの対象カテゴリ一覧をホワイトリストではなく除外リストとして扱います。"
"InventoryTools","Config","ItemIconsGrouping","","Manderville Weapon","マンダヴィルウェポン"
"InventoryTools","Windows","ItemWindow","","Map Link##ml","マップリンク##ml"
"InventoryTools","Logic","Filters","","Market","マーケット"
"InventoryTools","Config","MarketBoardLayout","","Market Board","マーケットボード"
"InventoryTools","Logic","MarketboardPriceHQColumn","","Market Board Average Price HQ","マーケットボード平均価格 HQ"
"InventoryTools","Ui","TooltipsLayout","","Market prices","マーケット価格"
"InventoryTools","Config","MarketBoardLayout","","Market prices come from Universalis rather than the game, so they are fetched and cached rather than read live.","マーケット価格はゲーム本体ではなくUniversalisから取得するため、リアルタイム参照ではなく取得後にキャッシュされます。"
"InventoryTools","Windows","ItemWindow","","Market Pricing","マーケット価格"
"InventoryTools","Config","MarketBoardSaleCountLimitSetting","","Marketboard Sale History Days","マーケット販売履歴の日数"
"InventoryTools","Config","ItemIconsGrouping","","Master Recipe Book","秘伝書"
"InventoryTools","Config","ItemIconsGrouping","","Mastercraft Tool","マスタークラフトツール"
"InventoryTools","Tooltip","DirectHelpMarker","","Match against a specific character(player character, retainer, free company, etc)","特定のキャラクター（プレイヤーキャラクター、リテイナー、フリーカンパニーなど）を対象にします。"
"InventoryTools","Tooltip","DirectHelpMarker","","Match against a specific world","特定のワールドを対象にします。"
"InventoryTools","Tooltip","DirectHelpMarker","","Match against all characters","すべてのキャラクターを対象にします。"
"InventoryTools","Tooltip","DirectHelpMarker","","Match against all inventories","すべての所持品を対象にします。"
"InventoryTools","Tooltip","DirectHelpMarker","","Match against the currently logged in character.","現在ログイン中のキャラクターを対象にします。"
"InventoryTools","Tooltip","DirectHelpMarker","","Match against the currently logged in character. This includes all retainers/free companies/etc owned by the character. Use categories or character types to filter down further.","現在ログイン中のキャラクターを対象にします。そのキャラクターが所有するリテイナーやフリーカンパニーなども含まれます。カテゴリやキャラクター種別でさらに絞り込めます。"
"InventoryTools","Config","TooltipsLayout","","Match item quality","アイテム品質を一致させる"
"InventoryTools","Config","HighlightColourSetting","","Matched item colour","一致アイテムの色"
"InventoryTools","Config","TabHighlightColourSetting","","Matching tab colour","一致タブの色"
"InventoryTools","Logic","MateriaCountFilter","","Materia Count","マテリア数"
"InventoryTools","SourceScan","ConstructorSettings","","Max items when expanded","展開時の最大表示数"
"InventoryTools","Config","TooltipsLayout","","Maximum results","最大結果数"
"InventoryTools","Windows","ItemWindow","","Mid","中"
"InventoryTools","Config","ItemIconsGrouping","","Mining","採掘"
"InventoryTools","Config","ItemIconsGrouping","","Mining (Ephemeral)","採掘（刻限）"
"InventoryTools","Config","ItemIconsGrouping","","Mining (Hidden)","採掘（隠し）"
"InventoryTools","Config","ItemIconsGrouping","","Mining (Timed)","採掘（時間限定）"
"InventoryTools","Logic","Filters","","Mining:","採掘："
"InventoryTools","Windows","CraftsWindow","","Missing Requirements","不足要件"
"InventoryTools","Windows","BNpcWindow","","Mob","モブ"
"InventoryTools","Windows","BNpcsWindow","","Mobs","モブ"
"InventoryTools","SourceScan","ConstructorSettings","","Mode","モード"
"InventoryTools","Ui","ConfigurationWindow","","Modules","モジュール"
"InventoryTools","Config","ItemIconsGrouping","","Monster Drop","モンスタードロップ"
"InventoryTools","Config","ContextMenuLayout","","Monsters","モンスター"
"InventoryTools","Config","GeneralHelpLayout","","More","その他"
"InventoryTools","Config","ContextMenuLayout","","More information","詳細情報"
"InventoryTools","Windows","CraftOverlayWindow","","More Information","詳細情報"
"InventoryTools","Logic","Filters","","N/A","指定なし"
"InventoryTools","Config","GroupingTable","","Name","名前"
"InventoryTools","Logic","NameIconColumn","","Name & Icon","名前とアイコン"
"InventoryTools","Logic","ItemFilter","","Name (Selector)","名前（選択）"
"InventoryTools","Config","RetainerListColourSetting","","Name colour","名前の色"
"InventoryTools","Windows","FilterPage","","Name:","名前："
"InventoryTools","Windows","FilterPage","","Name: ","名前："
"InventoryTools","Windows","ListDebugWindow","","Needs Refresh:","更新が必要："
"InventoryTools","Config","SettingBlock","","NEW","新規"
"InventoryTools","Windows","FiltersWindow","","New Craft List","新しい製作リスト"
"InventoryTools","Windows","FiltersWindow","","New Craft List (Ephemeral)","新しい製作リスト（一時）"
"InventoryTools","Ui","FiltersWindow","","New Curated List","新しいキュレーションリスト"
"InventoryTools","Windows","ENpcsWindow","","No","いいえ"
"InventoryTools","Windows","CraftsWindow","","No craft data available.","製作データがありません。"
"InventoryTools","Windows","CraftOverlayWindow","","No craft list active.","有効な製作リストがありません。"
"InventoryTools","Windows","CraftsWindow","","No craft lists created.","製作リストがありません。"
"InventoryTools","Windows","ChocoboColourWindow","","No fruits needed (already at target).","果実は不要です（すでに目標色です）。"
"InventoryTools","Windows","ChocoboColourWindow","","No fruits to add.","追加する果実はありません。"
"InventoryTools","Common","MultipleChoice","","No items selected","アイテムが選択されていません"
"InventoryTools","Windows","ItemWindow","","No locations known.","場所情報がありません。"
"InventoryTools","Windows","CraftsWindow","","No missing requirements detected.","不足要件はありません。"
"InventoryTools","Windows","CraftsWindow","","No other configurations available to copy from.","コピー元にできる他の設定がありません。"
"InventoryTools","Config","WindowFilterSetting","","None","なし"
"InventoryTools","SourceScan","ConstructorSettings","","Normal","標準"
"InventoryTools","Windows","CraftsWindow","","Normal List","通常リスト"
"InventoryTools","Config","TooltipsLayout","","Not acquired item colour","未取得アイテムの色"
"InventoryTools","SourceScan","ConstructorSettings","","Not Acquired Item Colour","未取得アイテムの色"
"InventoryTools","Windows","CraftOverlayWindow","","Nothing to do.","実行することはありません。"
"InventoryTools","Logic","CraftReportPrefixFilter","","Notification Prefix","通知プレフィックス"
