Plugin,Menu,Section,Type,English,Japanese
"BMR","","","","Do retainers in Night mode","ナイトモードでリテイナーを処理"
"BMR","","","","Don't assume any order","順番を固定しない"
"BMR","","","","Don't flash background of characters that are complete","処理完了キャラクターの背景を点滅させない"
"BMR","","","","Don't show any hints","ヒントを表示しない"
"BMR","","","","Don't shutdown if there are deployables that return within this amount of hours","この時間以内に帰還する潜水艦／飛空艇がある場合は終了しない"
"BMR","","","","Don't try to assign inner towers","内側塔を割り当てない"
"BMR","","","","Don't try to assign outer towers","外側塔を割り当てない"
"BMR","","","","Draw moving exaflare pattern","移動するエクサフレアパターンを描画"
"BMR","Full duty automation","","","Draw waypoints in game world","ゲーム画面上にウェイポイントを表示"
"BMR","","","","DRG",""
"BMR","","","","DSW1","DSW1"
"BMR","","","","DSW2","DSW2"
"BMR","","","","Dummy modules, dev work only.","ダミーモジュール（開発用のみ）"
"BMR","","","","Dump client packets into dalamud.log","クライアントパケットをdalamud.logへ出力"
"BMR","","","","Dump server packets into dalamud.log","サーバーパケットをdalamud.logへ出力"
"BMR","","","","Dungeons",""
"BMR","Action tweaks","","","Dynamically adjusts cooldown and animation locks to ensure queued actions resolve immediately regardless of framerate limitations","フレームレートの影響を抑え、先行入力したアクションがすぐ実行されるようリキャストとアニメーションロックを動的に調整します。"
"BMR","","","","Dzemael Darkhold",""
"BMR","","","","E/W always","常に東西"
"BMR","","","","E/W, unless both preys start at N & S","対象2名が南北開始の場合を除き東西"
"BMR","Autorotation","","","Early pull threshold","早釣り判定のしきい値"
"BMR","","","","Echo slash commands to chat","スラッシュコマンドをチャットへエコー表示"
"BMR","Action tweaks","","","Elusive Jump direction","イルーシブジャンプの方向"
"BMR","","","","Enable AI Hell In A Cell tower order (North CW / Hector)","AIのHell In A Cell塔順（北から時計回り／Hector）を有効化"
"BMR","","","","Enable AI static Aetherletting spread positions (NA / Hector)","AIのAetherletting固定散開（NA／Hector）を有効化"
"BMR","","","","Enable AI Undead Deathmatch (LP1 N/W)","AIのUndead Deathmatch処理（LP1北／西）を有効化"
"BMR","","","","Enable auto AFK","自動AFKを有効化"
"BMR","","","","Enable automatic components and plan change","パーツとプランの自動変更を有効化"
"BMR","Full duty automation","","","Enable automatic execution of quest battles / solo duties","クエストバトル／ソロコンテンツの自動実行を有効化"
"BMR","","","","Enable automatic sub registration","潜水艦の自動登録を有効化"
"BMR","","","","Enable AutoRetainer","AutoRetainerを有効化"
"BMR","","","","Enable bailout module","復帰処理モジュールを有効化"
"BMR","","","","Enable context menu integration","コンテキストメニュー連携を有効化"
"BMR","","","","Enable custom priority list","カスタム優先リストを有効化"
"BMR","","","","Enable deployables","潜水艦／飛空艇を有効化"
"BMR","","","","Enable Expert Delivery continuation","希少品調達の継続処理を有効化"
"BMR","","","","Enable lariat prediction","ラリアット予測を有効化"
"BMR","","","","Enable Manual relogs character postprocess","手動リログ後のキャラクター後処理を有効化"
"BMR","","","","Enable minimap","ミニマップを有効化"
"BMR","","","","Enable module","モジュールを有効化"
"BMR","","","","Enable Multi Mode Expert Delivery","Multi Mode希少品調達を有効化"
"BMR","","","","Enable Multi Mode on Game Boot","ゲーム起動時にMulti Modeを有効化"
"BMR","","","","Enable Multi Mode on Plugin Startup","プラグイン起動時にMulti Modeを有効化"
"BMR","","","","Enable path 12 lantern AI","12番ルートのランタンAIを有効化"
"BMR","","","","Enable projecting radar into the 3D world","レーダーを3D空間へ投影"
"BMR","Boss modules and radar","Radar","","Enable radar","レーダーを有効化"
"BMR","","","","Enable seed AOE prediction","SeedのAOE予測を有効化"
"BMR","","","","Enable selling items to housing NPC","ハウジングNPCへのアイテム売却を有効化"
"BMR","","","","Enable selling items to retainer","リテイナーへのアイテム売却を有効化"
"BMR","","","","Enable Simple Teleport","簡易テレポを有効化"
"BMR","","","","Enable title screen button (requires plugin restart)","タイトル画面ボタンを有効化（プラグイン再起動が必要）"
"BMR","Action tweaks","Smart character orientation","","Enabled","有効"
"BMR","","","","Enabled for supported bosses, visible in the ""Supported bosses"" tab.",""
"BMR","","","","Enabled in Settings > Show replay management UI (or enable auto recording).",""
"BMR","","","","Enabled vessel isn't deployed","有効な船が出航していません"
"BMR","BMR Settings","Tooltip","","Enables auto AFK if out of combat. While AFK AI will not use autorotation or target anything","非戦闘状態が続くと自動でAFKになります。AFK中はAIが自動回しやターゲット選択を行いません。"
"BMR","BMR Settings","","","Encounter-specific settings","コンテンツ別設定"
"BMR","","","","Endwalker","暁月のフィナーレ"
"BMR","","","","Enforce Full Character Rotation","全キャラクター巡回を強制"
"BMR","","","","Engravement of Souls 1: resolution hints","Engravement of Souls 1：処理ヒント"
"BMR","","","","Entrust Item:","預けるアイテム："
"BMR","","","","Entrust Manager","アイテム預け入れ管理"
"BMR","","","","EU meow braindead strategy using DN ZENITH markers","EU meow式（DN ZENITHマーカー使用）"
"BMR","","","","EU meow braindead strategy using markerless","EU meow式（マーカーなし）"
"BMR","BMR Settings","","","Eureka","エウレカ"
"BMR","","","","Even numbers north, odd numbers south","偶数は北、奇数は南"
"BMR","","","","Ex3QueenEternal","Ex3QueenEternal"
"BMR","","","","Ex4Zelenia","Ex4Zelenia"
"BMR","","","","Ex6GuardianArkveld","Ex6GuardianArkveld"
"BMR","Boss modules and radar","Boss modules","","Example: modules can automatically use anti-knockback abilities before a knockback happens","例：ノックバック発生前にノックバック無効アクションを自動使用できます。"
"BMR","","","","Exchange Lists","交換リスト"
"BMR","","","","Executes fully optimal rotations to the best of its ability.",""
"BMR","","","","Exit the game upon deployable completion","潜水艦／飛空艇の処理完了後にゲーム終了"
"BMR","","","","Experiments","試験機能"
"BMR","","","","Experiments - Night Mode","試験機能 - ナイトモード"
"BMR","","","","Experiments - Notifications","試験機能 - 通知"
"BMR","","","","Expert Settings","上級者向け設定"
"BMR","","","","Expert settings alter behavior that was intended by developer. Please check that your issue is not related to incorrectly configured expert settings.","上級者向け設定は開発者が想定した動作を変更します。不具合が設定ミスによるものではないか確認してください。"
"BMR","","","","Export",""
"BMR","","","","Export character and submarine list to CSV","キャラクターと潜水艦一覧をCSVへ出力"
"BMR","","","","Export only characters enabled for multi mode (otherwise - all)","Multi Mode有効キャラクターのみ出力（OFFなら全員）"
"BMR","","","","Export only enabled submarines (otherwise - all)","有効な潜水艦のみ出力（OFFならすべて）"
"BMR","","","","Export without character data","キャラクターデータなしで出力"
"BMR","","","","Extra Logging","詳細ログ"
"BMR","","","","Extreme",""
"BMR","","","","Fast Addition and Removal","一括追加／削除"
"BMR","","","","FATEs",""
"BMR","","","","FC Data","FCデータ"
"BMR","","","","Feather Ray NE","Feather Ray：北東"
"BMR","","","","Feather Ray NW","Feather Ray：北西"
"BMR","","","","Feather Ray SE","Feather Ray：南東"
"BMR","","","","Feather Ray SW","Feather Ray：南西"
"BMR","","","","Field Operations",""
"BMR","","","","Files are located in 'C:\Users\USER\AppData\Roaming\XIVLauncher\pluginConfigs\BossModReborn/replays'.",""
"BMR","","","","Finalize","帰還完了のみ"
"BMR","","","","Finalize all vessels before resending them","再出航前にすべての船を帰還完了状態にする"
"BMR","","","","Finish by purchasing items","最後にアイテムを購入"
"BMR","","","","First-party module created by the plugin author, or a third-party contributed module that was thoroughly verified.","作者作成の公式モジュール、または作者が十分に動作確認した外部提供モジュール。"
"BMR","","","","Flank","側面"
"BMR","","","","Flash taskbar","タスクバーを点滅"
"BMR","","","","Focus target master","マスターをフォーカスターゲット"
"BMR","","","","Follow during active boss module","ボスモジュール動作中も追従"
"BMR","","","","Follow during combat","戦闘中も追従"
"BMR","","","","Follow out of combat","非戦闘時も追従"
"BMR","","","","Follow party slot","追従するPTスロット"
"BMR","Autorotation","","","Follow RotationSolverReborn's desired positional","RotationSolverRebornが要求する側面／背面に従う"
"BMR","","","","Follow target","ターゲットを追従"
"BMR","","","","For","対象"
"BMR","","","","Forbid actions","アクションを禁止"
"BMR","Action tweaks","","","Forbid Harpe too early in prepull","戦闘開始前にハルパーを早く使いすぎない"
"BMR","","","","Forbid movement","移動を禁止"
"BMR","Action tweaks","","","Forbid tomahawk too early in prepull","戦闘開始前にトマホークを早く使いすぎない"
"BMR","","","","Force AI to target assigned head","AIの攻撃対象を、割り当てられた頭部に固定"
"BMR","","","","Force AI to target boss if no adds and no current target","雑魚がおらず現在のターゲットもない場合、AIにボスを狙わせる"
"BMR","","","","Force AI to target closest add when spawned","雑魚が出現したら、AIに最も近い雑魚を狙わせる"
"BMR","","","","Format for recorded logs","記録ログの形式"
"BMR","","","","FPS Limiter","FPS制限"
"BMR","","","","FPS Limiter is only active when Multi Mode is enabled","FPS制限はMulti Mode有効時のみ動作します"
"BMR","","","","Freaky arrow CW box (Merry Go Round)","Freaky矢印：時計回りボックス（Merry Go Round）"
"BMR","","","","Front","正面"
"BMR","","","","FRU","FRU"
"BMR","BMR Settings","","","Full duty automation","コンテンツ完全自動化"
"BMR","","","","Functions, Exclusions, Order","機能・除外・順序"
"BMR","Action tweaks","","","Game default (character-relative, backwards)","ゲーム標準（キャラクター基準・後方）"
"BMR","","","","Game startup","ゲーム起動"
"BMR","","","","game8 (JP)","game8 (JP)"
"BMR","","","","General Settings","一般設定"
"BMR","","","","Gil","ギル"
"BMR","","","","Gimme Cat P1","Gimme Cat P1"
"BMR","","","","Gimme Cat P3","Gimme Cat P3"
"BMR","","","","Gimme Cat P4","Gimme Cat P4"
"BMR","Boss modules and radar","Radar","","Give radar extra space for rotations","回転用にレーダー周囲へ余白を追加"
"BMR","","","","Global",""
"BMR","Boss modules and radar","Radar","","Globally scales the outline thickness of radar elements","レーダー内の各要素の輪郭線の太さをまとめて調整します。"
"BMR","","","","GNB","GNB"
"BMR","","","","Go to the ""Autorotation presets"" tab to create a preset.",""
"BMR","","","","Gold Saucer",""
"BMR","","","","GOPB (reverse order) (LPDU)","GOPB（逆順／LPDU）"
"BMR","","","","GPOB (only B and G swap) (NA)","GPOB（BとGのみ入れ替え／NA）"
"BMR","","","","Grand Company Delivery","グランドカンパニー納品"
"BMR","","","","GTFO from aoe!","AOEから退避！"
"BMR","","","","Guide for using this feature can be found on the wiki.",""
"BMR","","","","H1","H1"
"BMR","","","","H2","H2"
"BMR","","","","Halatali",""
"BMR","","","","Hall of the Novice",""
"BMR","","","","Haukke Manor",""
"BMR","","","","Healer","ヒーラー"
"BMR","","","","Heavensflame resolution hints","Heavensflameの処理ヒント"
"BMR","","","","Heavensward","蒼天のイシュガルド"
"BMR","","","","Hector (NA)","Hector (NA)"
"BMR","","","","Here you can assign preconfigured exchange lists to your registered characters, as well as select delivery mode.","登録済みキャラクターへ事前設定した交換リストを割り当て、納品モードを選択できます。"
"BMR","","","","Here you can assign preconfigured inventory cleanup lists to your registered characters.","登録済みキャラクターへ事前設定した所持品整理リストを割り当てできます。"
"BMR","","","","Here you can sort your characters. This will affect order in which they will be processed by Multi Mode as well as how they will appear in plugin interface and login overlay.","ここでキャラクターの並び順を変更できます。この順序はMulti Modeでの処理順と、プラグイン画面・ログインオーバーレイ上の表示順に反映されます。"
"BMR","","","","Hide Airships from Deployables UI","潜水艦／飛空艇UIから飛空艇を非表示"
"BMR","","","","Hide Armoury Chest Items","アーマリーチェスト内アイテムを非表示"
"BMR","","","","Hide character search","キャラクター検索を非表示"
"BMR","","","","Hide Gear Set Items","ギアセット装備を非表示"
"BMR","Autorotation","","","Hide VBM Default preset","VBM Defaultプリセットを非表示"
"BMR","","","","High concept 1: long debuffs take S towers","High concept 1: 長いデバフは南側の塔を担当"
"BMR","","","","Highlighted pomanders will be used when a gold chest contains one that you can't carry.","所持上限で拾えない魔土器が金の宝箱に入っている場合、強調表示された魔土器を使用します。"
"BMR","","","","Hold CTRL and click","CTRLを押しながらクリック"
"BMR","Action tweaks","","","Hold to allow movement while casting","押している間は詠唱中の移動を許可"
"BMR","","","","hours...","時間…"
"BMR","BMR Settings","Tooltip","","How many yalms billboards should appear above ground. Includes gazes, text and icons.","ビルボードを地面から何ヤルム上に表示するかを設定します。視線、文字、アイコンが対象です。"
"BMR","BMR Settings","","","Hydatos","ヒュダトス"
"BMR","","","","Icon billboard font size","アイコンビルボードのフォントサイズ"
"BMR","","","","Idle while mounted","マウント中は待機"
"BMR","","","","If all above are disabled or fail, will be teleported to inn.","上記がすべて無効、または失敗した場合は宿屋へテレポします。"
"BMR","BMR Settings","Tooltip","","If disabled the add phase priority list below will not be used.","無効にすると、下の雑魚フェーズ優先順位リストは使用されません。"
"BMR","BMR Settings","Tooltip","","If disabled the full Ride the Waves exaflare pattern is drawn from the beginning. Otherwise it will move like in normal mode.","無効の場合、Ride the Wavesのエクサフレア全体パターンを最初から表示します。有効の場合は通常通り移動して表示されます。"
"BMR","BMR Settings","Tooltip","","If enabled all spotlight positions are shown that do not match your own order.","有効にすると、自分と異なる順番に該当するスポットライト位置をすべて表示します。"
"BMR","BMR Settings","Tooltip","","If enabled all spotlight positions are shown that match your own order.","有効にすると、自分と同じ順番に該当するスポットライト位置をすべて表示します。"
"BMR","","","","If game is inactive: (requires NotificationMaster to be installed and enabled)","ゲームが非アクティブの場合：（NotificationMasterの導入・有効化が必要）"
"BMR","","","","If no character is available for ventures, you will be logged off until any character is available again. Title screen movie will be disabled while this option and MultiMode are enabled.","リテイナー依頼を処理できるキャラクターがいない場合、処理可能になるまでログアウトします。この設定とMulti Modeが有効な間はタイトル画面のムービーを無効化します。"
"BMR","BMR Settings","Tooltip","","If party roles are configured, only show own tower","PTロールが設定されている場合、自分の塔だけ表示します。"
"BMR","BMR Settings","Tooltip","","If party roles are configured, only show player's spot","PTロールが設定されている場合、自分の位置だけ表示します。"
"BMR","BMR Settings","Tooltip","","If projecting the radar into the 3D world is enabled, the outline can also be drawn","レーダーを3Dワールドへ投影する設定が有効なら、輪郭線も表示できます。"
"BMR","","","","If set to a value greater than 0, AutoRetainer will stop processing any retainers this number of minutes before any character is scheduled to redeploy submarines, taking all previous settings into account.","0より大きい値を設定すると、いずれかのキャラクターで潜水艦の再出航予定時刻になるこの分数前から、リテイナー処理を停止します。上記の各設定も考慮されます。"
"BMR","Action tweaks","","","If someone enters combat with a boss when the countdown is longer than this value, it's consider a ninja-pull and autorotation is force disabled","カウントダウン残り時間がこの値より長い状態で誰かがボス戦を開始した場合、早釣りと判定して自動回しを強制停止します。"
"BMR","Action tweaks","","","If the usual (mouseover/primary) target is not valid for an action, select the next best target automatically (e.g. co-tank for Shirk)","通常の対象（マウスオーバー／メインターゲット）にアクションを使えない場合、次に適した対象を自動選択（例：シャークの相方タンク）"
"BMR","BMR Settings","Tooltip","","If this option is disabled, replays will contain personally identifying information for your character and any other player you see during the recording - specifically, names and content IDs.","この設定を無効にすると、リプレイに自分や記録中に表示された他プレイヤーの個人識別情報（名前、Content ID）が含まれます。"
"BMR","","","","If waiting for other deployables to return would exceed this number of minutes, AutoRetainer will ignore both the ""Wait for Voyage Completion"" and ""Wait even when already logged in"" settings.","他の潜水艦／飛空艇の帰還待ちがこの分数を超える場合、「探索完了まで待機」と「ログイン済みでも待機」の両方を無視します。"
"BMR","Boss modules and radar","Radar","","If you are using the above setting, you can give the radar extra space on the sides before the edges are clipped in order to account for rotating your camera during an encounter or to give the cardinal directions space.","上の設定を使用している場合、戦闘中のカメラ回転や方角表示のために、レーダー左右へ追加の余白を確保できます。"
"BMR","Action tweaks","","","If you've created your own presets and no longer need the included default, this option will prevent it from being shown in the Autorotation and Preset Editor windows.","独自プリセットを作成し標準プリセットが不要な場合、自動回し／プリセット編集ウィンドウに標準プリセットを表示しないようにします。"
"BMR","","","","Ignore NPC if retainer is available","利用可能なリテイナーがいる場合NPCを無視"
"BMR","","","","Ignore other characters that have not been enabled in MultiMode","Multi Modeで有効になっていない他キャラクターを無視"
"BMR","","","","Ignore packets for other players when dumping to dalamud.log","dalamud.logへの出力時、他プレイヤーのパケットを無視"
"BMR","","","","Import",""
"BMR","","","","Import and merge with character data","インポートしてキャラクターデータと統合"
"BMR","","","","Import blacklisted entries from Discard Helper","Discard Helperのブラックリストをインポート"
"BMR","","","","Import discard entries from Discard Helper","Discard Helperの破棄項目をインポート"
"BMR","","","","Import/Export","インポート／エクスポート"
"BMR","","","","Important: when activated, your multi mode will be set to do deployables only, no retainers.","重要：有効にすると、Multi Modeはリテイナーを処理せず、潜水艦／飛空艇のみを処理する設定になります。"
"BMR","","","","In order to enable/disable fuel purchase for other characters, navigate to Functions, Exclusions, Order section.","他のキャラクターの燃料購入をON／OFFするには、「機能・除外・順序」を開いてください。"
"BMR","","","","Include drawing arena outline into the 3D world","アリーナ外周を3D空間へ表示"
"BMR","","","","Include one unlock destination while levelling","レベル上げ中に未開放の航路先を1か所含める"
"BMR","","","","Include other characters","他キャラクターを含める"
"BMR","Action tweaks","","","Includes backdashes (e.g. SAM Yaten), teleports (e.g. NIN Shukuchi), and fixed-length dashes (e.g. DRG Elusive Jump)","後退技（侍の夜天など）、テレポート（忍者の縮地など）、固定距離ダッシュ（竜騎士のイルーシブジャンプなど）も含まれます。"
"BMR","","","","Index","Index"
"BMR","","","","Intemperance: corner that swaps with N on asymmetrical pattern","Intemperance：非対称パターンで北と入れ替わる角"
"BMR","","","","Intemperance：非対称パターンで北と入れ替わる角",""
"BMR","","","","Intermission: safespot hints","Intermission: 安置ヒント"
"BMR","","","","Invalid assignments: there should be exactly one raid member per role","割り当て不正：各ロールにちょうど1人のPTメンバーが必要です"
"BMR","","","","Inventory Cleanup","所持品整理"
"BMR","","","","Inventory Cleanup Plan Selection","所持品整理プラン選択"
"BMR","","","","Inventory Cleanup/Discard List","所持品整理／破棄リスト"
"BMR","","","","Inventory Cleanup/Fast Addition and Removal","所持品整理／一括追加・削除"
"BMR","","","","Inventory Cleanup/General Settings","所持品整理／一般設定"
"BMR","","","","Inventory Cleanup/Protection List","所持品整理／保護リスト"
"BMR","","","","Inventory Cleanup/Quick Venture Sell List","所持品整理／ほりだしもの依頼売却リスト"
"BMR","","","","Inventory Cleanup/Unconditional Sell List","所持品整理／無条件売却リスト"
"BMR","","","","Inventory Management","所持品管理"
"BMR","","","","Inventory Management - Entrust Manager","所持品管理 - 預け入れ管理"
"BMR","","","","Inventory Management - Grand Company Delivery - Character Configuration","所持品管理 - GC納品 - キャラクター設定"
"BMR","","","","Inventory Management - Grand Company Delivery - Exchange Lists","所持品管理 - GC納品 - 交換リスト"
"BMR","","","","Inventory Management - Inventory Cleanup - Character Configuration","所持品管理 - 所持品整理 - キャラクター設定"
"BMR","","","","Inventory Slots","所持品枠"
"BMR","","","","Inventory slots remaining to trigger delivery, less or equal","GC納品を開始する残り所持品枠（以下）"
"BMR","","","","Inventory warnings","所持品警告"
"BMR","","","","Jabberwock P3","Jabberwock P3"
"BMR","","","","Jabberwock P4","Jabberwock P4"
"BMR","","","","Keybinds","キー設定"
"BMR","","","","Less than possible vessels enabled","出航可能数より有効な船が少ない"
"BMR","","","","LevelUp","レベル上げ"
"BMR","","","","Lifestream plugin is required","Lifestreamプラグインが必要です"
"BMR","","","","Limit cut positioning hints","リミットカット（サイコロ）の立ち位置ヒント"
"BMR","","","","Limiter active only when shutdown timer is set","終了タイマー設定時のみFPS制限を有効化"
"BMR","","","","Limitless desolation: tanks/healers use right side","Limitless Desolation：タンク／ヒーラーは右側を使用"
"BMR","Action tweaks","","","LMB + RMB","左クリック＋右クリック"
"BMR","Boss modules and radar","Radar","","Lock radar and hint window movement and mouse interaction","レーダー／ヒントウィンドウの移動とマウス操作をロック"
"BMR","Full duty automation","","","Lock zone module window movement and mouse interaction","ゾーンモジュールウィンドウの移動とマウス操作をロック"
"BMR","","","","Log","ログ"
"BMR","","","","Login Overlay","ログインオーバーレイ"
"BMR","","","","Login overlay button padding","ログインオーバーレイのボタン余白"
"BMR","","","","Login overlay scale multiplier","ログインオーバーレイの表示倍率"
"BMR","","","","LPDU (inter)cardinals: cross=N/S, square=NE/SW, circle=E/W, triangle=SE/NW","LPDU配置：×＝南北、□＝北東／南西、○＝東西、△＝南東／北西"
"BMR","","","","LPDU: MT->OT->M1 (M2 as fallback)->R1","LPDU：MT→OT→M1（不在時M2）→R1"
"BMR","","","","LPDU: MT->OT->M1 (M2 as fallback)->R2","LPDU：MT→OT→M1（不在時M2）→R2"
"BMR","","","","M05SDancingGreen","M05SDancingGreen"
"BMR","","","","M06SSugarRiot","M06SSugarRiot"
"BMR","","","","M07SBruteAbombinator","M07SBruteAbombinator"
"BMR","","","","M08SHowlingBlade","M08SHowlingBlade"
"BMR","","","","M09SVampFatale","M09SVampFatale"
"BMR","","","","M1","M1"
"BMR","","","","M10STheXtremes","M10STheXtremes"
"BMR","","","","M12S2Lindwurm","M12S2Lindwurm"
"BMR","","","","M2","M2"
"BMR","","","","Make night mode status persistent","ナイトモード状態を保持"
"BMR","Boss modules and radar","Hints","","Make separate hints window transparent","分離したヒントウィンドウを透明化"
"BMR","","","","Make shutdown command activate night mode instead of shutting down the game","終了コマンドでゲームを終了せずナイトモードを有効化"
"BMR","Full duty automation","","","Make zone module windows transparent","ゾーンモジュールウィンドウを透明化"
"BMR","","","","Manual targeting","手動ターゲット"
"BMR","Action tweaks","","","Manually select position by extra click (normal game behaviour)","追加クリックで位置を手動指定（ゲーム標準動作）"
"BMR","","","","Market Cooldown Overlay","マーケット出品クールダウン表示"
"BMR","","","","Mass addition/removal","一括追加／削除"
"BMR","","","","Mass configuration change","設定の一括変更"
"BMR","","","","Match waymark colors: circle=red, triangle=green, cross=blue, square=purple","マーカー色に合わせる：○=赤、△=緑、×=青、□=紫"
"BMR","","","","Materials","素材"
"BMR","","","","Materiel","軍用品"
"BMR","","","","Maturity of each rotation module is present in a tooltip.",""
"BMR","","","","Max distance to slot","PTスロットまでの最大距離"
"BMR","","","","Max distance to target","ターゲットまでの最大距離"
"BMR","","","","Max number of mobs to pull at once (0 for no limit)",""
"BMR","","","","Max number of mobs to pull before pausing navigation (0 = do not navigate while in combat)","ナビゲーションを停止するまでに釣る最大敵数（0＝戦闘中は移動しない）"
"BMR","","","","Max range to look for new mobs to pull",""
"BMR","","","","Max replays to keep before removal","保持するリプレイの最大数"
"BMR","Boss modules and radar","Misc","","Maximum load distance","最大読み込み距離"
"BMR","Boss modules and radar","Misc","","Maximum load distance in yalms","最大読み込み距離（ヤルム）です。"
"BMR","","","","Maximum stack size to be discarded","破棄する最大スタック数"
"BMR","","","","Maximum stack size to be sold","売却する最大スタック数"
"BMR","","","","Maximum time to wait for sub return, minutes","潜水艦の帰還を待つ最大時間（分）"
"BMR","","","","Maximum to open at once","一度に開封する最大数"
"BMR","","","","Maximum Wait, minutes","最大待機時間（分）"
"BMR","","","","May result other programs slowdown","他のプログラムが遅くなる場合があります"
"BMR","","","","MCH",""
"BMR","","","","Melee","近接DPS"
"BMR","BMR Settings","Tooltip","","Might be required to be enabled for some some content such as deep dungeons.","ディープダンジョンなど一部コンテンツでは有効化が必要になる場合があります。"
"BMR","Boss modules and radar","Boss modules","","Minimal maturity for the module to be loaded","読み込むモジュールの最低成熟度"
"BMR","","","","Minimap scale","ミニマップ倍率"
"BMR","","","","Minimum distance to hitbox","ヒットボックスまでの最小距離"
"BMR","","","","Minimum inventory slots to continue operation","処理継続に必要な最低空き所持品枠"
"BMR","","","","Miscellaneous","その他"
"BMR","","","","MNK",""
"BMR","","","","Modified Xolo","Modified Xolo"
"BMR","","","","Module that has been verified to work well with AI enabled.","AI有効時に正常動作することが確認済みのモジュール。"
"BMR","","","","Move to the top","一番上へ移動"
"BMR","","","","MT","MT"
"BMR","","","","Mu P1","Mu P1"
"BMR","","","","Mu P2","Mu P2"
"BMR","","","","Mu P4","Mu P4"
"BMR","","","","Multi Mode","Multi Mode"
"BMR","","","","Multi Mode - Deployables","Multi Mode - 潜水艦／飛空艇"
"BMR","","","","Multi Mode - Region Lock","Multi Mode - リージョン固定"
"BMR","","","","Multi Mode - Retainers","Multi Mode - リテイナー"
"BMR","","","","Multi Mode Expert Delivery","Multi Mode希少品調達"
"BMR","","","","N/S always","常に南北"
"BMR","","","","N/S, unless both preys start at E & W","対象2名が東西開始の場合を除き南北"
"BMR","","","","NA Kroxy-Rinon (341 Melee Flex)","NA Kroxy-Rinon式（341・近接調整）"
"BMR","","","","NE/SW","NE/SW"
"BMR","","","","Never","なし"
"BMR","","","","New",""
"BMR","","","","Night Mode","ナイトモード"
"BMR","","","","Night mode:
- Wait on login screen option is forcefully enabled
- Built-in FPS limiter restrictions forcefully applied
- While unfocused and awaiting, game is limited to 0.2 FPS
- It may look like game hung up, but let it up to 5 seconds to wake up after you reactivate game window.
- By default, only Deployables are enabled in Night mode
- After disabling Night mode, Bailout manager will activate to relog you back to the game.","ナイトモード：
- 「ログイン画面で待機」が強制的に有効になります
- 内蔵FPS制限が強制適用されます
- 非アクティブで待機中は0.2 FPSに制限されます
- ゲームが停止したように見える場合がありますが、再度ウィンドウを有効にしてから復帰まで最大5秒ほど待ってください
- 初期設定ではナイトモード中は潜水艦／飛空艇のみ処理します
- ナイトモード解除後は復帰処理マネージャーが動作し、ゲームへ再ログインします。"
"BMR","","","","No support is provided if you enable this and run into ANY errors in Multi Mode","これを有効にした状態でMulti Modeに問題が発生してもサポート対象外です"
"BMR","","","","No Venture","依頼なし"
"BMR","Action tweaks","","","None","なし"
"BMR","","","","Normal Graven Image 2","Graven Image 2 通常処理"
"BMR","","","","North (LPDU)","北（LPDU）"
"BMR","","","","North/South","南北"
"BMR","","","","Northernmost pair (NA)","最も北側のペア（NA）"
"BMR","","","","NOT","除外"
"BMR","Boss modules and radar","Misc","","Not used very much, but can show you arrows in the game world to indicate where to move for certain mechanics","使用される場面は多くありませんが、一部ギミックで移動先を示す矢印をゲーム画面上に表示します。"
"BMR","","","","Notifications","通知"
"BMR","","","","Number of columns","列数"
"BMR","","","","Obstacle maps: load from source","障害物マップ：ソースから読み込み"
"BMR","Action tweaks","","","Only applicable in Deep Dungeons","ディープダンジョンでのみ適用されます。"
"BMR","BMR Settings","Tooltip","","Only applied when auto-assigning roles (via the 'Auto-Assign Roles' button or on zone change when that option is enabled). Biases the player toward the chosen slot when their job matches the role; otherwise it falls back to the default logic.","ロール自動割り当て時（「ロールを自動割り当て」ボタン、またはゾーン移動時の自動割り当て）にのみ適用されます。ジョブが指定ロールに一致する場合は選択した枠を優先し、それ以外は標準ロジックを使用します。"
"BMR","Action tweaks","","","Only applies if you have a cooldown plan active.","クールダウンプランが有効な場合のみ適用されます。"
"BMR","","","","Only applies when you exit menu by yourself. Otherwise, settings above apply.","自分でメニューを閉じた場合のみ適用されます。それ以外は上の設定が適用されます。"
"BMR","","","","Only buy when workstation is unlocked","カンパニークラフト設備のロック解除中のみ購入"
"BMR","BMR Settings","Tooltip","","Only change this at your own risk and keep this value low! Too high and it won't move in time for some mechanics. Make sure to readjust the value for different content.","変更は自己責任で行い、値は低めにしてください。高すぎるとギミック回避が間に合わない場合があります。コンテンツごとに調整してください。"
"BMR","","","","Only collect venture rewards from the retainer, and will not reassign them.
Hold CTRL when interacting with the Summoning Bell to apply this mode temporarily.","リテイナー依頼の報酬受取だけ行い、再依頼しません。
呼び鈴を操作する時にCTRLを押すと一時的にこのモードを適用します。"
"BMR","","","","Only primary inventory is accounted for, not armory","所持品のみを対象とし、アーマリーチェストは含みません"
"BMR","","","","Only reassign ventures that retainers are undertaking.","進行中のリテイナー依頼だけ再依頼します。"
"BMR","","","","Only Selected","選択したもののみ"
"BMR","BMR Settings","Tooltip","","Only used by AI","AI使用時のみ有効です。"
"BMR","","","","Only when in Night Mode","ナイトモード中のみ"
"BMR","","","","Only when Multi Mode is active","Multi Mode有効時のみ"
"BMR","","","","Only when window is not active","ゲームウィンドウが非アクティブ時のみ"
"BMR","","","","Only when workstation is not locked","カンパニークラフト設備がロックされていない時のみ"
