Plugin,Menu,Section,Type,English,Japanese
"BossModReborn","","","","Burfurlur The Canny [Burfurlur]",""
"BossModReborn","","","","Button push colors 0",""
"BossModReborn","","","","Button push colors 1",""
"BossModReborn","","","","Button push colors 2",""
"BossModReborn","","","","Button push colors 3",""
"BossModReborn","","","","Button push colors 4",""
"BossModReborn","","","","Button push colors 5",""
"BossModReborn","","","","Buy until this amount in inventory","所持数がこの数になるまで購入"
"BossModReborn","","","","By level:","レベル別："
"BossModReborn","","","","Byakko [Ex6Byakko]",""
"BossModReborn","","","","Byblos [D052Byblos]",""
"BossModReborn","","","","Byregot [A11Byregot]",""
"BossModReborn","","","","C033SStatice","C033SStatice"
"BossModReborn","","","","Caduceus [T01Caduceus]",""
"BossModReborn","","","","Cagnazzo [D113Cagnazzo]",""
"BossModReborn","","","","Calamity Bound [CE108CalamityBound]",""
"BossModReborn","","","","Calcabrina [D113Calcabrina]",""
"BossModReborn","","","","Calofisteri [A25Calofisteri]",""
"BossModReborn","Action tweaks","","","Camera-relative, backwards","カメラ基準・後方"
"BossModReborn","Action tweaks","","","Camera-relative, forwards","カメラ基準・前方"
"BossModReborn","","","","Campeador Piece [CampeadorPiece]",""
"BossModReborn","","","","CampeadorPiece",""
"BossModReborn","","","","Can be hooked by other plugins to automate entire duties.",""
"BossModReborn","BMR Settings","Tooltip","","Can cause hitching on some computers. Only enable it if it is actually needed! It is only useful for multiboxers.","一部のPCではカクつきの原因になる場合があります。本当に必要な場合だけ有効にしてください。複数クライアント運用時のみ有用です。"
"BossModReborn","","","","Can't save new preset as copy","新しいプリセットをコピーとして保存できません"
"BossModReborn","","","","Canal Icebeast [CanalIcebeast]",""
"BossModReborn","","","","Captain Madison [D272CaptainMadison]",""
"BossModReborn","Boss modules and radar","Radar","","Cardinal direction font size","方角名の文字サイズ"
"BossModReborn","","","","Cardinal: East",""
"BossModReborn","","","","Cardinal: North",""
"BossModReborn","","","","Cardinal: South",""
"BossModReborn","","","","Cardinal: West",""
"BossModReborn","","","","Carmilla [Stage13Act2]",""
"BossModReborn","Action tweaks","","","Cast at current mouse position","現在のマウス位置に使用"
"BossModReborn","Action tweaks","","","Cast at selected target's position","選択中ターゲットの位置に使用"
"BossModReborn","","","","Castrum Abania","巨砲要塞 カストルム・アバニア"
"BossModReborn","","","","Castrum Fluminis","ツクヨミ討滅戦"
"BossModReborn","","","","Castrum Lacus Litore","カストルム・ラクスリトレ攻城戦"
"BossModReborn","","","","Castrum Meridianum","外郭攻略 カストルム・メリディアヌム"
"BossModReborn","","","","Cat's Eye [CatsEye]",""
"BossModReborn","","","","Caustic Grebuloff [D061CausticGrebuloff]",""
"BossModReborn","","","","Cavalier Piece [CavalierPiece]",""
"BossModReborn","","","","CavalierPiece",""
"BossModReborn","","","","CCW","反時計回り"
"BossModReborn","","","","CCW (leftmost, if facing outside)","反時計回り（外向き時は左端）"
"BossModReborn","","","","Cenote Ja Ja Gural","宝物庫 セノーテ・ジャジャグラル"
"BossModReborn","","","","Ceruleum","青燐水バレル"
"BossModReborn","","","","Cetus [A11Cetus]",""
"BossModReborn","","","","Ch01CloudOfDarkness","Ch01CloudOfDarkness"
"BossModReborn","Boss modules and radar","Radar","","Change arena border color if player is at risk","プレイヤーが危険な場合にアリーナ境界色を変更"
"BossModReborn","BMR Settings","Tooltip","","Change icon size of 3D world billboards","3Dワールド上のビルボードアイコンサイズを変更します。"
"BossModReborn","BMR Settings","Tooltip","","Change text size of 3D world billboards","3Dワールド上のビルボード文字サイズを変更します。"
"BossModReborn","","","","Changes the behavior of ""Wait for Voyage Completion"" (both global and per-character) so that AutoRetainer no longer resends individual submarines while already logged in. Instead, it will wait until all submarines have returned before taking action.","「探索完了まで待機」（全体設定・キャラクター別設定）の動作を変更します。ログイン中に帰還済みの潜水艦だけを個別に再出航せず、すべての潜水艦が帰還するまで待ってから処理します。"
"BossModReborn","Boss modules and radar","Radar","","Changes the white border to red when you are standing somewhere you are likely to be hit by a mechanic","ギミックに被弾しそうな位置にいる場合、白いアリーナ境界線を赤色へ変更します。"
"BossModReborn","","","","Chaotic Alliance Raid",""
"BossModReborn","","","","Character Configuration","キャラクター設定"
"BossModReborn","","","","Character Order","キャラクター順"
"BossModReborn","","","","Character sorting in Deployables tab","潜水艦／飛空艇タブのキャラクター並び順"
"BossModReborn","","","","Character sorting in Retainer tab","リテイナータブのキャラクター並び順"
"BossModReborn","","","","Character Synchronization","キャラクター同期"
"BossModReborn","Action tweaks","","","Character-relative, forwards","キャラクター基準・前方"
"BossModReborn","","","","Characters that have completed ventures longer time ago will be checked first","リテイナー依頼の完了から時間が経っているキャラクターを優先します"
"BossModReborn","","","","Characters with retainers that can be levelled up will be done first; then, characters with retainers at max level; and then characters with retainers less than max level and level capped.","レベルアップ可能なリテイナーがいるキャラクターを最優先し、次に最大レベルのリテイナーがいるキャラクター、最後にレベル上限に達している未最大レベルのリテイナーがいるキャラクターを処理します。"
"BossModReborn","","","","Chasm Harpeia [D150ChasmHarpeia]",""
"BossModReborn","","","","Check frequency, hours","確認間隔（時間）"
"BossModReborn","","","","Chieftain Moglin [D131ChieftainMoglin]",""
"BossModReborn","","","","Chimera Piece [ChimeraPiece]",""
"BossModReborn","","","","Chimera [D093Chimera]",""
"BossModReborn","","","","ChimeraPiece",""
"BossModReborn","","","","Chirurgeon General [D111ChirurgeonGeneral]",""
"BossModReborn","","","","Chokeshin [DD30Hiruko]",""
"BossModReborn","","","","Chopper [D011Chopper]",""
"BossModReborn","","","","Chort [D132Chort]",""
"BossModReborn","","","","Chudo-Yudo [D101ChudoYudo]",""
"BossModReborn","","","","Cladoselache [D081Cladoselache]",""
"BossModReborn","","","","Clay","無人島の粘土"
"BossModReborn","","","","Cleanup ghost retainers","存在しないリテイナー情報を整理"
"BossModReborn","","","","Clear","クリア"
"BossModReborn","","","","Clear all assignments",""
"BossModReborn","","","","Clears all assignments, for example to debloat config file size.",""
"BossModReborn","","","","Click to automatically assign party roles based on job and party order","クリックしてジョブとPT順に基づきロールを自動割り当て"
"BossModReborn","","","","Clockwork Dreadnaught [D080ClockworkDreadnaught]",""
"BossModReborn","","","","Clone Relative","分身基準"
"BossModReborn","","","","Cloned Conjurer [D060ClonedConjurer]",""
"BossModReborn","","","","Cloned Conjurer [D060CulturedShabti]",""
"BossModReborn","","","","Cloning Node [DD20CloningNode]",""
"BossModReborn","","","","Close Encounters of the VIth Kind: Regula Van Hydrus [RegulaVanHydrus]","青き鎧の猛者: レグラ・ヴァン・ヒュドルス [RegulaVanHydrus]"
"BossModReborn","","","","Close retainer list and disable plugin","リテイナー一覧を閉じてプラグインを無効化"
"BossModReborn","","","","Close retainer list and keep plugin enabled","リテイナー一覧を閉じてプラグインを有効のままにする"
"BossModReborn","","","","Cloud Gardener [D130CloudGardener]",""
"BossModReborn","","","","Cloud Of Darkness [A34CloudofDarkness]",""
"BossModReborn","","","","Cloud Of Darkness [Ch01CloudOfDarkness]",""
"BossModReborn","","","","Coconut","無人島のココナッツ"
"BossModReborn","","","","Coincounter [D122Coincounter]",""
"BossModReborn","","","","Collaboration Quests","コラボレーションクエスト"
"BossModReborn","","","","Collect","受取のみ"
"BossModReborn","","","","Collect and assign ventures to your retainers from the comfort of your bed.","リテイナー依頼の受取と再依頼を自動化します。"
"BossModReborn","","","","Collision debug colors 0",""
"BossModReborn","","","","Collision debug colors 1",""
"BossModReborn","","","","Collision debug colors 2",""
"BossModReborn","","","","Color scheme","配色"
"BossModReborn","","","","Combat Reborn Discord","コンバット・リボーンのDiscord"
"BossModReborn","","","","Common Settings","共通設定"
"BossModReborn","","","","Company of Stone [CE109CompanyOfStone]",""
"BossModReborn","","","","Compressed binary",""
"BossModReborn","","","","Condensed text",""
"BossModReborn","","","","Configurations:","設定："
"BossModReborn","","","","Configure Character","キャラクター設定"
"BossModReborn","Action tweaks","","","Configures the maximum simulated delay in milliseconds when using animation lock removal - this is required and cannot be reduced to zero. Setting this to 20ms will enable triple-weaving when using autorotation. The minimum setting to remove triple-weaving is 26ms. The minimum of 20ms has been accepted by FFLogs and should not cause issues with your logs.","アニメーションロック軽減使用時の最大疑似遅延をミリ秒単位で設定します。0にはできません。20msでは自動回し時に3アビ挟みが可能になります。3アビ挟みを防ぐ最小値は26msです。20msはFFLogsで許容されており、通常ログ上の問題はありません。"
"BossModReborn","","","","Conflicting with the First Law [ConflictingWithTheFirstLaw]",""
"BossModReborn","","","","Construct 7 [A23Construct7]",""
"BossModReborn","Action tweaks","","","Control","Ctrl"
"BossModReborn","","","","Control Tower [D080CrimsonControlUnit]",""
"BossModReborn","","","","Control Tower [D080EmeraldControlUnit]",""
"BossModReborn","","","","Control Tower [D080VioletControlUnit]",""
"BossModReborn","","","","Cooldown planner","クールダウンプランナー"
"BossModReborn","","","","Cooldown planning: L100
","クールダウンプラン: L100"
"BossModReborn","","","","Cooldown planning: L100
Contributors: BossMod Team, ported by Topas
","クールダウンプラン: L100"
"BossModReborn","","","","Cooldown planning: L100
Contributors: Equilius
","クールダウンプラン: L100"
"BossModReborn","","","","Cooldown planning: L100
Contributors: gynorhino
","クールダウンプラン: L100"
"BossModReborn","","","","Cooldown planning: L100
Contributors: Malediktus
","クールダウンプラン: L100"
"BossModReborn","","","","Cooldown planning: L100
Contributors: The Combat Reborn Team (Malediktus)
","クールダウンプラン: L100"
"BossModReborn","","","","Cooldown planning: L100
Contributors: The Combat Reborn Team (Malediktus, LTS)
","クールダウンプラン: L100"
"BossModReborn","","","","Cooldown planning: L50
","クールダウンプラン: L50"
"BossModReborn","","","","Cooldown planning: L60
Contributors: LegendofIceman
","クールダウンプラン: L60"
"BossModReborn","","","","Cooldown planning: L60
Contributors: The Combat Reborn Team (Malediktus)
","クールダウンプラン: L60"
"BossModReborn","","","","Cooldown planning: L70
","クールダウンプラン: L70"
"BossModReborn","","","","Cooldown planning: L70
Contributors: The Combat Reborn Team (Malediktus)
","クールダウンプラン: L70"
"BossModReborn","","","","Cooldown planning: L70
Contributors: The Combat Reborn Team (Malediktus), Kismet
","クールダウンプラン: L70"
"BossModReborn","","","","Cooldown planning: L80
","クールダウンプラン: L80"
"BossModReborn","","","","Cooldown planning: L80
Contributors: Malediktus
","クールダウンプラン: L80"
"BossModReborn","","","","Cooldown planning: L80
Contributors: The Combat Reborn Team (Malediktus)
","クールダウンプラン: L80"
"BossModReborn","","","","Cooldown planning: L90
","クールダウンプラン: L90"
"BossModReborn","","","","Cooldown planning: L90
Contributors: Malediktus
","クールダウンプラン: L90"
"BossModReborn","","","","Cooldown planning: L90
Contributors: Malediktus, LTS
","クールダウンプラン: L90"
"BossModReborn","","","","Cooldown planning: not supported
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Chuggalo
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: croizat
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: dhoggpt, Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Equilius
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: erdelf
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: gynorhino
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: HerStolenLight
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: JoeSparkx
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Kismet, Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: LegendofIceman
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: legendoficeman, Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: LegendofIceman, Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Malediktus, Chuggalo
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Malediktus, LegendofIceman
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Malediktus, legendoficeman
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Malediktus, LTS
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Malediktus, Xaenalt
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Shinryin, Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: SourP
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: SRP, additional enhancements by Topas
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: taurenkey, Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team (LTS, Malediktus)
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team (Malediktus)
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team (Malediktus), Chuggalo
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team (Malediktus), erdelf
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team (Malediktus, LTS)
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team (Malediktus, LTS), erdelf
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team (Malediktus, LTS), Xyzzy
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team, Chuggalo
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: The Combat Reborn Team, HerStolenLight, Xan
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Topas
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: VeraNala, erdelf, wen
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: VeraNala, wen, Topas
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: wen
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Wen
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: wen, Combat Reborn Team
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: wen, Xan
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: xan
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: xan, Malediktus
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Xan, ported by wen
","クールダウンプラン: 未対応"
"BossModReborn","","","","Cooldown planning: not supported
Contributors: Zaventh
","クールダウンプラン: 未対応"
"BossModReborn","","","","Copperbell Mines","封鎖坑道 カッパーベル銅山"
"BossModReborn","","","","Copy","コピー"
"BossModReborn","","","","Copy all","すべてコピー"
"BossModReborn","","","","Corpse Flower Piece [CorpseFlowerPiece]",""
"BossModReborn","","","","CorpseFlowerPiece",""
"BossModReborn","","","","Courage Born of Fear: Immaculate Warrior [ImmaculateWarrior]",""
"BossModReborn","","","","Crawling Chaos [Daphne]",""
"BossModReborn","","","","Crawling Death [CE105CrawlingDeath]",""
"BossModReborn","","","","Creates a CD plan for supported bosses.",""
"BossModReborn","","","","Crom Dubh [Stage10]",""
"BossModReborn","","","","Cross (JP)",""
"BossModReborn","Action tweaks","","","Cross-class actions","クラス共通アクション"
"BossModReborn","","","","Crucible of the Unbroken: First Board","闘獣練 第一盤"
"BossModReborn","","","","Crucible of the Unbroken: First Master's Board","闘獣練 特一盤"
"BossModReborn","","","","Crucible of the Unbroken: Second Board","闘獣練 第二盤"
"BossModReborn","","","","Crucible of the Unbroken: Second Master's Board","闘獣練 特二盤"
"BossModReborn","","","","Crucible of the Unbroken: Third Board","闘獣練 第三盤"
"BossModReborn","","","","Crystal Incarnation [CrystalIncarnation]",""
"BossModReborn","","","","Crystalline Provenance [ProvenanceWatcher]",""
"BossModReborn","","","","Ctrl - add to Unconditional Sell List","Ctrl - 無条件売却リストへ追加"
"BossModReborn","","","","Cuchulainn [A13Cuchulainn]",""
"BossModReborn","","","","Cur: Inactive",""
"BossModReborn","","","","Current preset is not modified",""
"BossModReborn","","","","Currently: Can shutdown
Remaining for force shutdown: 0","現在：終了可能
強制終了まで：0"
"BossModReborn","","","","Cursed Concern [CE115CursedConcern]",""
"BossModReborn","","","","Cursed Resurgence [CE205CursedResurgence]",""
"BossModReborn","","","","Curtain call: DD break debuff first","Curtain Call：DPSが先にデバフを切る"
"BossModReborn","","","","Cutter's Cry","流砂迷宮 カッターズクライ"
"BossModReborn","","","","CW","時計回り"
"BossModReborn","","","","CW (rightmost, if facing outside)","時計回り（外向き時は右端）"
"BossModReborn","","","","Daen Ose The Avaricious [DaenOseTheAvariciousEchidna]",""
"BossModReborn","","","","Daen Ose The Avaricious [DaenOseTheAvariciousTyphon]",""
"BossModReborn","","","","Daen Ose The Avaricious [DaenOseTheAvariciousUltros]",""
"BossModReborn","","","","Dahu [DRN2Dahu]",""
"BossModReborn","","","","Dahu [DRS3Dahu]",""
"BossModReborn","","","","Damcyan Antlion [D132DamcyanAntlion]",""
"BossModReborn","","","","Dancer Quests","ジョブクエスト：踊り子"
"BossModReborn","","","","Dancing Green [M05NDancingGreen]",""
"BossModReborn","","","","Dancing Green [M05SDancingGreen]",""
"BossModReborn","","","","Dancing Mad (Ultimate)","絶妖星乱舞"
"BossModReborn","","","","Dangerous rose tile color:",""
"BossModReborn","","","","Dark Artistry [CE206DarkArtistry]",""
"BossModReborn","","","","Dark Elf [D131DarkElf]",""
"BossModReborn","","","","Dark Knight Quests","ジョブクエスト：暗黒騎士"
"BossModReborn","","","","Dark Reprise","メインクエスト：終末の序曲編"
"BossModReborn","","","","Darts 2: supports relative west, dd relative east","Darts 2：サポートは西基準、DPSは東基準"
"BossModReborn","","","","Darya The Sea-Maid [Ad012DaryaTheSeamaid]",""
"BossModReborn","","","","Darya The Sea-Maid [C011DaryaTheSeaMaid]",""
"BossModReborn","","","","Darya The Sea-Maid [V13DaryaTheSeamaid]",""
"BossModReborn","","","","DataCenter","データセンター"
"BossModReborn","","","","Dawntrail","黄金のレガシー"
"BossModReborn","","","","Dawon [CLL4Dawon]",""
"BossModReborn","","","","DD","DPS"
"BossModReborn","","","","DD CCW",""
"BossModReborn","","","","DD E",""
"BossModReborn","","","","DD N",""
"BossModReborn","","","","DD prio1",""
"BossModReborn","","","","DD prio2",""
"BossModReborn","","","","DD prio3",""
"BossModReborn","","","","DD prio4",""
"BossModReborn","","","","DD S",""
"BossModReborn","","","","DD W",""
"BossModReborn","","","","Dead Stars [FTB2DeadStars]",""
"BossModReborn","","","","Deadly Dandan [V15DeadlyDandan]",""
"BossModReborn","","","","Death Unto Dawn: Lunar Ifrit [LunarIfrit]","黎明の死闘: Lunar Ifrit [LunarIfrit]"
"BossModReborn","","","","Death Unto Dawn: Lunar Odin [LunarOdin]","黎明の死闘: Lunar Odin [LunarOdin]"
"BossModReborn","","","","Death Unto Dawn: Lunar Ravana [LunarRavana]","黎明の死闘: Lunar Ravana [LunarRavana]"
"BossModReborn","","","","Death Unto Dawn: Telotek Gamma [TelotekGamma]","黎明の死闘: Telotek Gamma [TelotekGamma]"
"BossModReborn","","","","Deathgaze Hollow [A31DeathgazeHollow]",""
"BossModReborn","","","","Deceiver [D052Deceiver]",""
"BossModReborn","","","","Deep Dungeons","ディープダンジョン"
"BossModReborn","","","","Default",""
"BossModReborn","","","","Default (healer N)",""
"BossModReborn","","","","Default HTMR",""
"BossModReborn","","","","Default Plan","既定プラン"
"BossModReborn","","","","Defeat An Occupied Target","DPSの訓練 その3 味方が引きつけている敵を倒そう！"
"BossModReborn","","","","Defective Drone [D132DefectiveDrone]",""
"BossModReborn","","","","Defense Node [T02DefenseNode]",""
"BossModReborn","Action tweaks","","","Delay Thunderclap if already in melee range of target","すでに近接距離なら抜重歩法の使用を遅らせる"
"BossModReborn","","","","Delay, seconds","遅延（秒）"
"BossModReborn","","","","Delays","遅延設定"
"BossModReborn","","","","Delete",""
"BossModReborn","","","","Deliver eligible items into Armoire when in Multi Mode","Multi Mode中、対象アイテムを愛蔵品キャビネットへ収納"
"BossModReborn","","","","Deliver eligible items into glamour dresser while in Multi Mode (requires Glamour log plugin)","Multi Mode中、対象アイテムをミラージュドレッサーへ収納（Glamour logが必要）"
"BossModReborn","","","","Deltascape V1.0","次元の狭間オメガ：デルタ編1"
"BossModReborn","","","","Deltascape V3.0","次元の狭間オメガ：デルタ編3"
"BossModReborn","","","","Delubrum Reginae","グンヒルド・ディルーブラム"
"BossModReborn","","","","Delubrum Reginae (Savage)","グンヒルド・ディルーブラム零式"
"BossModReborn","","","","Demo mode","デモモード"
"BossModReborn","","","","Demon Tablet [FTB1DemonTablet]",""
"BossModReborn","","","","Demon Tome [D051DemonTome]",""
"BossModReborn","","","","Demon Wall [D162DemonWall]",""
"BossModReborn","","","","Dendainsonne [DD180Dendainsonne]",""
"BossModReborn","","","","Denn The Orcatoothed [D013DennTheOrcatoothed]",""
"BossModReborn","","","","Deployables","潜水艦／飛空艇"
"BossModReborn","","","","Deployables list: remaining fuel warning","潜水艦／飛空艇一覧：燃料残量警告"
"BossModReborn","","","","Deployables list: remaining inventory slots warning","潜水艦／飛空艇一覧：残り所持枠警告"
"BossModReborn","","","","Deployables list: remaining repair kit warning","潜水艦／飛空艇一覧：修理材残量警告"
"BossModReborn","","","","Desired positional when following target","追従対象に対する希望位置"
"BossModReborn","","","","Despot [A10Despot]",""
"BossModReborn","","","","Desynthese","分解"
"BossModReborn","","","","Detector [A20Detector]",""
"BossModReborn","","","","Developer settings","開発者設定"
"BossModReborn","","","","Devout Pilgrims vs. Daivadipa: Daivadipa [Daivadipa]",""
"BossModReborn","","","","Diabolos Hollow [A35Diabolos]",""
"BossModReborn","","","","Diabolos Hollow [A36DiabolosHollow]",""
"BossModReborn","","","","Disable all modules in this category.",""
"BossModReborn","","","","Disable all modules in this expansion.",""
"BossModReborn","","","","Disable all modules in this group.",""
"BossModReborn","","","","Disable AutoRetainer","AutoRetainerを無効化"
"BossModReborn","Autorotation","","","Disable autorotation if the boss is pulled without a countdown","カウントダウンなしでボス戦が始まったら自動回しを停止"
"BossModReborn","","","","Disable DoTs on non-boss floors (only affects BMR autorotation)","ボス以外の階層ではDoTを使用しない（BMR自動回しのみ）"
"BossModReborn","","","","Disable loading obstacle maps","障害物マップの読み込みを無効化"
"BossModReborn","","","","Disable Multi Mode on Manual Login","手動ログイン時にMulti Modeを無効化"
"BossModReborn","","","","Disable Render","描画を無効化"
"BossModReborn","","","","Disable Render when in Multi Mode","Multi Mode中は描画を無効化"
"BossModReborn","","","","Disable sorting and collapsing/expanding","並び替えと折りたたみ／展開を無効化"
"BossModReborn","","","","Disable this module.",""
"BossModReborn","","","","Disable this plugin before deleting it.",""
"BossModReborn","Action tweaks","","","Disabled","無効"
"BossModReborn","","","","Disables world rendering while in Multi Mode.","Multi Mode中、ゲームワールドの描画を無効化します。"
"BossModReborn","","","","Discard List","破棄リスト"
"BossModReborn","","","","Dismiss for now",""
"BossModReborn","","","","Display deployables checkbox in workshop","カンパニークラフト設備に潜水艦／飛空艇チェックを表示"
"BossModReborn","","","","Display Extended Retainer Info","リテイナー詳細情報を表示"
"BossModReborn","","","","Display hidden characters when searching","検索時に非表示キャラクターも表示"
"BossModReborn","","","","Display Login Overlay","ログインオーバーレイを表示"
"BossModReborn","","","","Display multi mode type selector","Multi Modeの種類選択を表示"
"BossModReborn","","","","Display notification in game chat","ゲーム内チャットに通知を表示"
"BossModReborn","","","","Display only most significant icon in status bar","ステータスバーには最も重要なアイコンだけ表示"
"BossModReborn","","","","Display overlay notification if one of retainers has completed a venture","リテイナー依頼完了時にオーバーレイ通知を表示"
"BossModReborn","","","","Display Quick Menu in Retainer UI","リテイナーUIにクイックメニューを表示"
"BossModReborn","","","","Displays retainer item level/gathering/perception and the name of their current venture in the main UI.","メインUIにリテイナーのIL／獲得力／識質力と現在の依頼名を表示します。"
"BossModReborn","","","","Disposal Node [T02DisposalNode]",""
"BossModReborn","","","","Divine Intervention: Ser Grinnaux The Bull [SerGrinnaux]","蒼天の騎士: 戦狂のグリノー [SerGrinnaux]"
"BossModReborn","","","","DMU","DMU"
"BossModReborn","","","","DN","DN"
"BossModReborn","","","","DN (true north)","DN（真北基準）"
"BossModReborn","","","","DNC",""
"BossModReborn","","","","Do deployables in Night mode","ナイトモードで潜水艦／飛空艇を処理"
"BossModReborn","","","","Do not auto target",""
"BossModReborn","","","","Do not close AutoRetainer windows on ESC key press","ESCキーでAutoRetainerのウィンドウを閉じない"
"BossModReborn","","","","Do not display overlay in duty or combat","コンテンツ中または戦闘中はオーバーレイを表示しない"
"BossModReborn","","","","Do not error check venture planner","リテイナー依頼プランナーのエラーチェックを行わない"
"BossModReborn","","","","Do not notify if AutoRetainer is enabled or MultiMode is running","AutoRetainer有効中またはMulti Mode実行中は通知しない"
"BossModReborn","","","","Do not reset Preferred Character on Manual Login","手動ログイン時に優先キャラクターをリセットしない"
"BossModReborn","","","","Do not show plugin status icons","プラグイン状態アイコンを表示しない"
"BossModReborn","","","","Do not teleport or enter house for retainers when already next to bell","すでに呼び鈴の近くにいる場合、リテイナー処理のためのテレポ／入室を行わない"
"BossModReborn","Action tweaks","","","Do NOT use with XivAlexander or NoClippy - this should automatically disable itself if they are detected, but double check first!","XivAlexander / NoClippyとは併用しないでください。検出時は自動で無効化される想定ですが、必ず確認してください。"
"BossModReborn","","","","Do not warn about second game instance running from same directory","同じフォルダーから2つ目のゲームを起動していても警告しない"
"BossModReborn","","","","Do nothing","何もしない"
"BossModReborn","","","","Do retainers in Night mode","ナイトモードでリテイナーを処理"
"BossModReborn","","","","Dohn Mheg","水妖幻園 ドォーヌ・メグ"
"BossModReborn","","","","Doma Castle","解放決戦 ドマ城"
"BossModReborn","","","","Don't assume any order","順番を固定しない"
"BossModReborn","","","","Don't fail at raid mechanics anymore",""
"BossModReborn","","","","Don't flash background of characters that are complete","処理完了キャラクターの背景を点滅させない"
"BossModReborn","","","","Don't show any hints","ヒントを表示しない"
"BossModReborn","","","","Don't shutdown if there are deployables that return within this amount of hours","この時間以内に帰還する潜水艦／飛空艇がある場合は終了しない"
"BossModReborn","","","","Don't try to assign inner towers","内側塔を割り当てない"
"BossModReborn","","","","Don't try to assign outer towers","外側塔を割り当てない"
"BossModReborn","","","","Doomtrain [Ex7Doomtrain]",""
"BossModReborn","","","","Doomtrain [T07Doomtrain]",""
"BossModReborn","","","","Dotoli Ciloc [D152DotoliCiloc]",""
"BossModReborn","","","","Doubled Trouble [CE207DoubleTrouble]",""
"BossModReborn","","","","Dragon Sound: Faunehm [Faunehm]",""
"BossModReborn","","","","Dragon-King Thordan [DSW1]",""
"BossModReborn","","","","Dragon-King Thordan [DSW2]",""
"BossModReborn","","","","Dragonsong War","メインクエスト：竜詩戦争 完結編"
